"vehicle_id","test_date","test_mileage","postcode_area","make","colour","cylinder_capacity"
872279443,2023-03-14,26413,"SE","VAUXHALL","RED",1399
1088652583,2023-09-06,26433,"TN","TOYOTA","RED",1329
373832489,2023-11-15,26443,"AL","NISSAN","GREY",1332
328192815,2023-10-11,26494,"WS","FORD","WHITE",999
593520425,2023-01-10,26560,"DD","VOLKSWAGEN","WHITE",1968
441338907,2023-01-03,26568,"CB","SUZUKI","WHITE",1586
305183105,2023-12-18,26576,"KY","BMW","BLUE",1499
167288585,2023-06-15,26603,"DD","CITROEN","GREY",1397
1074432329,2023-07-20,26692,"B","VAUXHALL","WHITE",1199
1031397148,2023-03-24,26707,"PL","BMW","GREEN",2793
41500373,2023-11-23,26714,"RM","MERCEDES-BENZ","GREY",1332
490827235,2023-10-27,26728,"OX","BMW","BLACK",1998
921456448,2023-09-21,26768,"IG","NISSAN","BLUE",1240
152899111,2023-08-29,26826,"G","FORD","SILVER",1499
909939175,2023-02-21,26842,"CH","VAUXHALL","GREY",1199
324523863,2023-10-27,26886,"M","FORD","GREY",1596
1310039929,2023-06-27,26965,"LA","SKODA","BLUE",1968
1412245895,2023-09-12,26968,"HD","FORD","GREY",998
794266076,2023-02-20,27012,"PH","FIAT","SILVER",1368
869060521,2023-02-16,27073,"BN","VAUXHALL","WHITE",1364
426190433,2023-02-07,27082,"CV","FIAT","RED",1242
264225017,2023-06-02,27116,"PE","BMW","BLACK",1499
1104414349,2023-04-27,27169,"CF","HYUNDAI","RED",1591
102633787,2023-10-03,27219,"CM","HYUNDAI","BLUE",998
654352579,2023-04-14,27247,"PE","BMW","WHITE",1499
615102175,2023-06-29,27260,"HG","MERCEDES-BENZ","WHITE",1497
588890989,2023-01-10,27340,"SA","FORD","BLUE",998
1089068119,2023-11-14,27345,"TW","VAUXHALL","BLUE",1199
882780412,2023-02-01,27346,"FK","FIAT","BLACK",1242
676680863,2023-12-02,27401,"EH","RENAULT","GREY",1000
217348711,2023-05-18,27405,"DN","FORD","BLUE",1499
1054611651,2023-09-12,27439,"LL","FORD","SILVER",1084
1471758595,2023-08-07,27481,"PA","RENAULT","BLACK",1149
113255301,2023-09-19,27600,"SO","FORD","RED",1997
866479569,2023-10-24,27636,"N","HONDA","BLACK",108
295946457,2023-01-05,27732,"IG","TOYOTA","GREY",998
1206926657,2023-12-05,27786,"NW","BMW","BLUE",2998
55214987,2023-10-06,27788,"M","AUDI","BLACK",1498
1393919617,2023-11-23,27841,"HG","FIAT","RED",1332
1086743545,2023-10-20,27852,"PE","VOLKSWAGEN","WHITE",1197
817427350,2023-07-04,27937,"LE","KAWASAKI","GREEN",998
36967781,2023-07-20,27945,"CT","KYMCO","SILVER",125
1492596113,2023-03-24,28008,"M","SEAT","WHITE",1197
992578481,2023-02-18,28030,"G","CITROEN","WHITE",998
126797575,2023-07-04,28068,"CA","BMW","BLACK",1995
78403371,2023-02-09,28083,"S","FIAT","GREY",1242
1381085387,2023-09-04,28119,"CT","AUDI","SILVER",1498
1191701840,2023-10-11,28157,"PR","HONDA","BLACK",745
408159863,2023-07-18,28166,"IP","SEAT","WHITE",1984
544429593,2023-03-22,28183,"GU","RENAULT","GREY",2298
1492867447,2023-03-22,28197,"HD","AUDI","GREY",1798
1384446281,2023-06-13,28202,"E","PEUGEOT","SILVER",2198
1205157195,2023-11-01,28227,"SN","VOLVO","BLUE",1498
52507757,2023-07-10,28294,"G","AUDI","RED",1498
884066429,2023-09-01,28310,"GL","CITROEN","GREY",1560
1421298729,2023-07-21,28320,"PL","TOYOTA","RED",1497
213471354,2023-01-05,28339,"DN","KIA","BLACK",998
1440642361,2023-01-11,28400,"GL","HONDA","SILVER",1318
599262973,2023-04-12,28439,"RH","VOLKSWAGEN","GREY",1395
430236163,2023-04-17,28500,"G","KIA","GREY",1591
843652645,2023-05-25,28510,"HA","SKODA","GREY",1498
875488382,2023-04-26,28512,"L","FORD","BLUE",1242
1055470173,2023-05-25,28515,"NG","HYUNDAI","BLUE",1591
90933966,2023-02-28,28517,"SK","HYUNDAI","RED",1248
705316051,2023-06-12,28571,"NR","FORD","BLUE",999
1074344903,2023-10-23,28588,"GU","TOYOTA","GREY",998
73091959,2023-12-11,28628,"BA","FORD","GREY",1498
759612395,2023-08-16,28733,"SP","VAUXHALL","BLUE",1199
436774941,2023-11-28,28738,"GL","FORD","SILVER",999
1343451607,2023-10-12,28760,"NG","FIAT","GREY",1242
1223649153,2023-08-07,28808,"S","RENAULT","CREAM",898
164868767,2023-02-06,28872,"SK","VAUXHALL","RED",1398
751944615,2023-11-08,28905,"DY","VAUXHALL","BLUE",1364
1179667981,2023-11-24,28942,"M","VOLKSWAGEN","SILVER",1498
922870343,2023-11-27,28974,"PR","AUDI","BLACK",1798
850799199,2023-01-18,29008,"TW","MINI","GREEN",1499
828519185,2023-08-22,29041,"S","HYUNDAI","BLUE",1248
1404384695,2023-09-16,29052,"M","SEAT","ORANGE",999
9516582,2023-04-25,29060,"EN","FORD","BLUE",1299
204912549,2023-09-22,29107,"NG","LAND ROVER","RED",1999
13465519,2023-02-13,29127,"DN","FORD","RED",1242
1080026375,2023-01-07,29134,"PL","TOYOTA","WHITE",1329
1276683579,2023-03-15,29135,"CF","VAUXHALL","RED",1398
1083752276,2023-06-10,29145,"YO","KAWASAKI","BLUE",398
1258292424,2023-01-23,29156,"AB","HONDA","SILVER",1339
678110553,2023-11-13,29210,"NE","FORD","WHITE",2198
102691323,2023-06-08,29230,"TN","MERCEDES-BENZ","BLUE",2987
810735365,2023-05-18,29250,"BA","SUZUKI","GREY",998
693931382,2023-09-04,29263,"WR","MINI","WHITE",1397
1087101639,2023-04-25,29267,"CB","JEEP","GREY",2776
398516243,2023-04-20,29301,"WF","VOLKSWAGEN","GREY",1395
1296972138,2023-11-10,29355,"LE","PEUGEOT","SILVER",1360
275216540,2023-06-15,29405,"LL","MINI","GREY",1598
1266821767,2023-05-26,29445,"SW","SKODA","GREY",1498
682640271,2023-09-04,29453,"RM","FORD","WHITE",2198
1173927076,2023-02-08,29481,"LS","RENAULT","SILVER",1149
1016112993,2023-01-23,29515,"TW","TOYOTA","SILVER",1798
913923105,2023-04-21,29574,"N","SMART (MCC)","BLACK",999
1129744731,2023-02-08,29576,"SN","NISSAN","GREY",1461
429196643,2023-01-23,29579,"GU","HYUNDAI","BLACK",998
1440182196,2023-06-20,29587,"KT","HONDA","BLUE",1339
215098569,2023-02-08,29610,"NP","DACIA","WHITE",998
1115419641,2023-04-15,29627,"B","MERCEDES-BENZ","WHITE",1595
1309144495,2023-03-30,29630,"WV","AUDI","SILVER",1395
392372051,2023-12-11,29728,"TN","TOYOTA","SILVER",998
790291557,2023-08-14,29744,"S","MAZDA","BLUE",1998
1018261593,2023-08-16,29781,"W","PORSCHE","BLACK",1984
1371857549,2023-06-08,29788,"BB","KIA","WHITE",1598
200391525,2023-08-09,29798,"LE","HYUNDAI","RED",1353
1282978524,2023-06-16,29811,"DH","HONDA","RED",647
537752571,2023-09-07,29903,"S","BMW","GREY",1995
158896973,2023-04-27,29918,"M","WEINSBERG","WHITE",2287
534482925,2023-03-04,30040,"PO","NISSAN","GREY",1332
574093667,2023-03-24,30091,"IG","MERCEDES-BENZ","WHITE",1595
592563821,2023-09-12,30154,"WF","MERCEDES-BENZ","WHITE",2143
903752533,2023-01-19,30155,"EH","MINI","ORANGE",1499
823523837,2023-10-12,30168,"RH","VOLKSWAGEN","WHITE",1498
706462079,2023-10-06,30202,"TQ","VOLKSWAGEN","WHITE",999
1410310926,2023-03-18,30222,"NG","HONDA","BLACK",598
1158708847,2023-10-17,30314,"WS","PEUGEOT","RED",1200
646028261,2023-09-13,30370,"AB","KIA","BLACK",1580
237989783,2023-09-01,30419,"LS","FORD","GREY",1999
924887337,2023-03-17,30431,"SR","LAND ROVER","BLACK",2179
1327477071,2023-07-31,30456,"NG","KIA","SILVER",998
668133061,2023-11-22,30500,"BB","PEUGEOT","BLACK",1200
384313529,2023-10-11,30515,"TN","VAUXHALL","BLUE",1598
585933889,2023-09-05,30525,"S","FORD","GREY",999
1033326680,2023-01-13,30530,"WN","KTM","WHITE",1000
33103013,2023-09-16,30554,"CB","VOLKSWAGEN","GREY",1498
1259886955,2023-12-14,30556,"WD","VAUXHALL","GREY",1398
65093181,2023-07-19,30563,"CB","FORD","BLACK",2488
237814931,2023-04-22,30567,"IV","MERCEDES-BENZ","WHITE",1991
818957815,2023-08-23,30610,"SO","FORD","RED",998
956297795,2023-05-17,30656,"CA","MINI","GREY",1499
34178301,2023-07-10,30675,"KT","VOLVO","SILVER",1498
859317661,2023-05-23,30799,"M","NISSAN","GREEN",1598
286794325,2023-11-30,30810,"WA","MINI","GREY",1499
1483279727,2023-08-24,30822,"PH","VAUXHALL","SILVER",1399
1340806213,2023-06-28,30840,"G","BMW","BLUE",1995
556347142,2023-11-15,30844,"NN","MAZDA","BLACK",1349
669814851,2023-10-10,30864,"SY","ABARTH","BLUE",1368
1369206617,2023-03-16,30912,"S","VAUXHALL","BLACK",1598
976915521,2023-04-19,30956,"CH","VOLKSWAGEN","WHITE",1968
678690589,2023-04-04,31023,"LN","KIA","BLUE",1580
1179627949,2023-02-14,31079,"CO","VAUXHALL","BROWN",1364
1424013683,2023-11-09,31080,"BH","PEUGEOT","GREY",1598
1035910231,2023-01-07,31126,"PO","FORD","WHITE",1995
1239349959,2023-11-14,31177,"EH","VOLKSWAGEN","BLUE",1498
1099583255,2023-03-02,31189,"SP","LAND ROVER","GREEN",4367
1155045433,2023-03-14,31192,"CH","VAUXHALL","WHITE",1598
717000778,2023-09-13,31250,"EH","HONDA","RED",781
64620587,2023-12-20,31252,"BH","VOLKSWAGEN","BLUE",1968
1368539575,2023-08-29,31265,"CM","CITROEN","BLUE",1560
1298875255,2023-12-06,31275,"BS","VAUXHALL","ORANGE",1199
1343007781,2023-06-23,31303,"B","AUDI","WHITE",999
1281375915,2023-04-27,31371,"BH","RENAULT","GREY",1197
1468953037,2023-03-02,31411,"TW","SUZUKI","BLACK",998
706456353,2023-04-12,31451,"SE","AUDI","GREY",1968
730982057,2023-08-14,31468,"NG","VOLKSWAGEN","BLUE",1197
1390011125,2023-10-24,31548,"OX","RENAULT","RED",898
261966977,2023-11-02,31555,"NR","FIAT","BLUE",1242
1091165973,2023-08-03,31574,"KT","VOLKSWAGEN","GREY",1390
810225917,2023-07-10,31583,"TS","CITROEN","SILVER",1200
1377662642,2023-06-15,31590,"PL","BMW","GREY",1157
1311591807,2023-10-25,31597,"YO","AUDI","WHITE",999
304342333,2023-07-25,31618,"BS","VAUXHALL","BROWN",1364
802934502,2023-03-24,31646,"LN","KAWASAKI","BLUE",676
1489595651,2023-02-24,31667,"B","SKODA","GREY",1968
802615521,2023-03-06,31674,"CT","AUDI","BLUE",1395
922316317,2023-08-24,31689,"L","NISSAN","WHITE",1197
171786987,2023-07-13,31689,"PH","VAUXHALL","RED",1364
953896849,2023-05-20,31696,"NN","PEUGEOT","WHITE",1200
300905530,2023-09-30,31709,"ME","YAMAHA","BLUE",998
799102853,2023-06-20,31780,"M","AUDI","WHITE",2967
818087935,2023-04-03,31799,"IP","VOLKSWAGEN","GREY",1968
391282531,2023-09-08,31869,"G","FORD","BLUE",998
454058427,2023-08-21,31914,"BS","BMW","WHITE",1499
345056943,2023-03-01,31970,"FK","LAND ROVER","BLACK",2993
56413889,2023-03-16,31979,"SK","SEAT","RED",1598
302237551,2023-12-07,32006,"G","VAUXHALL","WHITE",1364
310980677,2023-01-17,32007,"TR","KIA","RED",998
1484266756,2023-10-09,32140,"CH","FORD","SILVER",1388
1380475765,2023-11-17,32142,"PE","VAUXHALL","WHITE",1598
1379264209,2023-08-07,32194,"SS","NISSAN","WHITE",1997
1120567523,2023-12-13,32196,"PR","MINI","GREY",1995
1222615779,2023-02-20,32202,"SP","MERCEDES-BENZ","SILVER",1950
281415387,2023-07-14,32243,"CA","FIAT","WHITE",1242
493055515,2023-02-15,32306,"ST","AUDI","GREY",1395
1466124097,2023-11-13,32311,"G","FORD","WHITE",1198
713755289,2023-11-02,32355,"DL","IVECO","WHITE",2287
1286374593,2023-06-19,32360,"NE","SKODA","SILVER",1598
548005639,2023-12-13,32404,"CO","BMW","WHITE",1496
1480972201,2023-10-30,32436,"WV","MINI","ORANGE",1499
1009271717,2023-02-15,32497,"NG","RENAULT","WHITE",1749
194314591,2023-09-26,32626,"BL","KIA","GREY",2199
283475591,2023-09-18,32706,"BS","LAND ROVER","BLACK",1999
27346537,2023-09-20,32726,"GL","VAUXHALL","BLUE",1598
1084583493,2023-07-21,32729,"G","RENAULT","WHITE",1333
362061675,2023-05-22,32730,"PR","SUZUKI","WHITE",998
1133282953,2023-09-08,32751,"DE","MINI","WHITE",1499
332861747,2023-03-16,32760,"SE","BMW","BLACK",2993
218111417,2023-10-18,32832,"KT","NISSAN","BLACK",1598
697209983,2023-12-14,32875,"KT","RENAULT","BLACK",1197
430241585,2023-02-13,32925,"SE","SUZUKI","GREY",1586
310762731,2023-03-17,32944,"TN","MERCEDES-BENZ","GREY",2996
304359591,2023-03-08,32992,"NG","MITSUBISHI","BLUE",1499
1358136275,2023-02-03,32994,"RM","MERCEDES-BENZ","BLUE",1991
62425114,2023-04-11,33044,"DY","NISSAN","WHITE",2494
1254284461,2023-09-26,33129,"SY","MINI","BLACK",1499
1092407629,2023-09-25,33140,"CW","VOLKSWAGEN","BLUE",1984
812169565,2023-10-19,33140,"CW","AUDI","WHITE",1395
393208197,2023-02-06,33165,"NR","FORD","BLUE",998
631519813,2023-06-19,33168,"KA","AUDI","BLACK",999
611027337,2023-09-19,33174,"TW","VAUXHALL","GREY",1364
1441014781,2023-09-02,33204,"HA","VAUXHALL","WHITE",1398
54627017,2023-02-08,33205,"CA","FORD","BLACK",1499
455912137,2023-01-20,33222,"BN","MITSUBISHI","GREY",1798
1130010230,2023-02-10,33233,"NG","YAMAHA","BLACK",998
607383729,2023-11-01,33422,"SE","MERCEDES-BENZ","BLUE",1461
83618301,2023-07-04,33481,"BD","SEAT","BLUE",1395
272274729,2023-01-19,33489,"DD","DACIA","WHITE",998
942592787,2023-08-03,33551,"BB","NISSAN","BEIGE",1598
238013375,2023-02-18,33555,"SE","NISSAN","BLUE",1197
998617598,2023-11-11,33598,"WF","KAWASAKI","BLACK",1000
1172875887,2023-04-11,33616,"L","BMW","GREY",1998
1006796896,2023-04-24,33664,"CM","FIAT","WHITE",2800
979415345,2023-09-20,33709,"NG","FORD","WHITE",1499
230391606,2023-04-14,33713,"DT","KAWASAKI","GREEN",599
173085701,2023-04-05,33774,"LN","FIAT","BLUE",1242
443018279,2023-11-10,33776,"RG","KIA","WHITE",998
433855701,2023-01-23,33796,"B","VAUXHALL","WHITE",1796
275298023,2023-04-25,33820,"TN","BMW","BLUE",1995
1234563537,2023-10-12,33853,"NW","TOYOTA","SILVER",1497
38173191,2023-06-08,33891,"NG","MAZDA","BLUE",1998
1303143209,2023-04-28,33895,"ME","JAGUAR","BLUE",1997
467333457,2023-03-13,33927,"RM","VAUXHALL","WHITE",998
324695385,2023-02-21,33966,"SL","FORD","WHITE",2198
260250027,2023-11-02,34000,"KY","FIAT","BLUE",1242
346026881,2023-03-06,34062,"GU","AUDI","BLACK",1390
157313250,2023-08-16,34093,"G","VOLKSWAGEN","RED",999
257743869,2023-03-24,34143,"PR","BMW","BLUE",1496
1209813285,2023-02-15,34479,"DT","DS","WHITE",1200
538243335,2023-04-20,34482,"L","HYUNDAI","WHITE",1248
1051172271,2023-03-24,34615,"S","KIA","BLACK",1248
1429051763,2023-01-20,34666,"PE","FORD","BLUE",1242
464232256,2023-10-27,34693,"BS","TOYOTA","WHITE",998
1354272057,2023-08-14,34696,"KY","FIAT","GREEN",1242
657764559,2023-04-17,34702,"SK","HYUNDAI","BLACK",998
987911134,2023-09-21,34710,"WA","YAMAHA","YELLOW",600
1088081111,2023-06-16,34733,"SK","HONDA","WHITE",988
701763865,2023-02-03,34803,"WF","FORD","GREY",998
806193355,2023-02-06,34819,"BH","FORD","BLACK",998
88901423,2023-12-11,34832,"LS","PORSCHE","RED",1988
636207487,2023-06-09,34837,"EH","BMW","WHITE",2993
84331065,2023-12-08,34848,"NE","VAUXHALL","BLUE",1199
432543841,2023-11-29,34862,"LN","CITROEN","WHITE",2200
916071893,2023-05-23,34885,"GU","HYUNDAI","SILVER",1248
754895439,2023-03-27,34888,"DE","CITROEN","PURPLE",1200
1172695251,2023-08-02,35028,"CT","VOLKSWAGEN","WHITE",1395
965965977,2023-08-31,35083,"BH","FORD","BLUE",998
1215962595,2023-11-24,35102,"HS","FORD","BLUE",998
625517557,2023-03-13,35192,"SL","BMW","BLACK",1998
1441644875,2023-10-17,35203,"FY","FORD","BLUE",1997
71649673,2023-05-25,35237,"IV","VOLVO","BLUE",1969
588743841,2023-01-12,35244,"DE","AUDI","BLUE",1968
1494914541,2023-03-23,35270,"N","CITROEN","GREY",1997
1016791393,2023-06-16,35330,"TW","TOYOTA","GREY",1798
1401782836,2023-06-01,35349,"LE","FORD","SILVER",1596
199967715,2023-03-02,35379,"WA","PEUGEOT","GREY",1560
786949021,2023-09-18,35409,"CW","MITSUBISHI","GREY",1590
1050442582,2023-08-17,35414,"OL","YAMAHA","GREEN",1250
767793083,2023-09-18,35446,"KA","MINI","WHITE",1499
937120451,2023-11-21,35447,"SK","MINI","BLACK",1598
216431017,2023-09-15,35449,"BS","FORD","GREY",998
1382789169,2023-10-10,35570,"RH","FORD","SILVER",998
581789129,2023-02-15,35619,"S","SKODA","BLUE",1984
604848752,2023-09-08,35625,"WA","PEUGEOT","BLUE",1397
198487757,2023-10-12,35636,"S","FORD","WHITE",999
1305702357,2023-06-09,35665,"LL","AUDI","BLACK",999
444265871,2023-06-07,35667,"EH","NISSAN","GREY",1332
980173222,2023-11-14,35683,"RM","FIAT","BLUE",1242
1396324443,2023-09-06,35714,"NW","SUZUKI","BLUE",1242
319358694,2023-07-31,35719,"DN","CITROEN","RED",998
357573798,2023-06-27,35727,"NN","NISSAN","RED",1598
90612169,2023-02-21,35753,"CV","FORD","BLUE",1242
517641303,2023-09-01,35807,"RH","MAZDA","WHITE",1349
1407911638,2023-06-14,35826,"S","KAWASAKI","RED",1052
83730195,2023-12-27,35934,"ML","RENAULT","SILVER",1149
458524731,2023-04-11,35935,"NR","CITROEN","WHITE",1560
1207939088,2023-08-12,35945,"L","BMW","GREY",1170
1391978271,2023-03-17,35998,"B","MAZDA","BLACK",1998
21154169,2023-07-03,36001,"NW","LAND ROVER","GREY",2198
1455945555,2023-10-31,36024,"HA","MERCEDES-BENZ","BLUE",1991
594938605,2023-04-03,36026,"HG","TOYOTA","RED",1497
1113740211,2023-01-12,36176,"LE","DACIA","GREY",1598
713285974,2023-03-31,36232,"HP","PEUGEOT","BLUE",998
706662166,2023-07-20,36263,"PR","FORD","RED",1242
505664017,2023-09-13,36301,"PO","FORD","SILVER",1499
1156782493,2023-09-13,36330,"SK","HONDA","SILVER",1318
720453659,2023-04-26,36336,"DY","MITSUBISHI","RED",2268
574326967,2023-06-05,36340,"HR","FORD","WHITE",1499
327682838,2023-07-26,36354,"NG","HYUNDAI","GREY",1248
1046469337,2023-03-07,36407,"S","SKODA","WHITE",999
989097686,2023-02-07,36415,"LL","TOYOTA","BLUE",998
12694958,2023-01-04,36452,"GU","VAUXHALL","SILVER",1796
501190959,2023-08-30,36515,"TA","VOLKSWAGEN","SILVER",1968
1357250396,2023-02-18,36535,"W","VOLKSWAGEN","BLACK",1198
540537903,2023-02-15,36550,"ML","BENTLEY","GREY",3996
762247039,2023-03-23,36566,"DH","MINI","BLACK",1496
130508173,2023-12-11,36582,"NE","TOYOTA","WHITE",1798
681273025,2023-07-17,36644,"CO","FIAT","BRONZE",1598
1465233477,2023-04-24,36791,"BA","MINI","BLACK",1499
366227464,2023-09-04,36792,"BR","HONDA","WHITE",800
180728998,2023-06-13,36806,"BH","KIA","BLUE",1493
1111605235,2023-07-13,36826,"AL","MERCEDES-BENZ","RED",1332
1187939352,2023-04-14,36826,"GL","VOLKSWAGEN","SILVER",1400
355266917,2023-12-07,36900,"NG","LAND ROVER","WHITE",1999
305704729,2023-11-07,36919,"BH","VAUXHALL","BLACK",1598
518876661,2023-09-18,36954,"LE","VAUXHALL","WHITE",1398
296925762,2023-11-08,36970,"SW","FORD","SILVER",1596
776423120,2023-08-04,37076,"E","FORD","SILVER",1798
542531609,2023-03-25,37080,"TN","VOLKSWAGEN","SILVER",999
1131712796,2023-06-03,37082,"YO","DAIMLER","BLUE",3996
545011113,2023-08-05,37097,"CH","VAUXHALL","WHITE",1399
817311366,2023-08-01,37150,"ME","FORD","WHITE",1388
477925428,2023-09-06,37181,"LN","PEUGEOT","WHITE",2446
1320545647,2023-08-01,37197,"WR","BMW","SILVER",1998
1351630507,2023-08-14,37212,"BH","HONDA","WHITE",1318
1496400189,2023-10-26,37411,"DE","FORD","GREY",1997
289542043,2023-09-30,37452,"G","BMW","BLACK",1995
272124193,2023-11-29,37493,"PH","PEUGEOT","WHITE",1560
21261922,2023-07-29,37568,"BD","BMW","GREY",1293
132876449,2023-01-09,37658,"B","NISSAN","BLUE",1598
841423489,2023-06-02,37676,"KA","LAND ROVER","BLACK",1999
500447299,2023-04-18,37680,"HP","VOLVO","BLUE",1969
834844375,2023-12-01,37735,"NP","MITSUBISHI","RED",2268
667337287,2023-01-17,37784,"NW","KIA","RED",1591
962320827,2023-01-23,37820,"BN","VOLKSWAGEN","BLUE",1984
636374499,2023-11-08,37876,"L","MERCEDES-BENZ","BLACK",1461
30579329,2023-11-14,37897,"CM","PORSCHE","WHITE",2981
608748275,2023-12-01,37903,"EN","BMW","BLACK",1995
903036823,2023-02-10,37922,"HU","VOLKSWAGEN","BLACK",999
849657717,2023-11-30,38128,"G","MAZDA","BLACK",1496
588129007,2023-03-22,38173,"NR","LAND ROVER","SILVER",2993
39488135,2023-02-20,38209,"CW","BMW","ORANGE",1995
1385878599,2023-09-04,38265,"NG","MERCEDES-BENZ","BLACK",1595
1045220109,2023-02-16,38279,"SO","VAUXHALL","BLACK",1229
819194141,2023-09-01,38315,"N","MERCEDES-BENZ","SILVER",1991
901090207,2023-10-25,38351,"LE","JAGUAR","GREY",1999
550099823,2023-11-16,38352,"S","FORD","BLACK",1198
185981253,2023-10-31,38359,"ST","FORD","BLACK",1560
671805625,2023-02-15,38381,"W","VOLKSWAGEN","WHITE",999
142624579,2023-02-16,38507,"LS","HYUNDAI","SILVER",1582
183843656,2023-01-04,38599,"EN","FIAT","WHITE",1242
1306850593,2023-12-04,38636,"NP","JEEP","RED",1368
150687307,2023-11-13,38681,"BN","TOYOTA","GREY",2393
53047710,2023-03-29,38769,"BN","FORD","WHITE",1596
52512954,2023-10-09,38867,"BH","FIAT","BLUE",1242
1153784260,2023-12-11,38869,"NE","VOLKSWAGEN","BLUE",1896
627994397,2023-08-02,38887,"NG","VOLVO","BLACK",1969
881754603,2023-03-15,38920,"BN","HYUNDAI","BLUE",998
355293781,2023-03-27,38922,"BS","CITROEN","SILVER",1560
1475646296,2023-03-28,38938,"CV","BMW","BLACK",1895
504998401,2023-03-09,38961,"SN","NISSAN","WHITE",1598
256671722,2023-09-30,38986,"MK","SUZUKI","YELLOW",49
1277635977,2023-02-16,39084,"NR","FORD","BLUE",999
1216035391,2023-01-12,39113,"SW","ISUZU TRUCKS","WHITE",1898
1428543401,2023-10-18,39181,"HD","VOLKSWAGEN","BLUE",999
1403099735,2023-10-27,39216,"GU","MINI","WHITE",1598
991409737,2023-07-21,39241,"RH","ISUZU","BLACK",1898
251416529,2023-05-10,39242,"ST","VOLKSWAGEN","BLACK",1968
946066552,2023-09-06,39263,"SK","SKODA","RED",1198
977074751,2023-09-13,39293,"FK","FORD","RED",1499
80870337,2023-07-21,39322,"ST","HYUNDAI","WHITE",2199
237471431,2023-08-18,39334,"EH","AUDI","GREY",1498
746384549,2023-06-09,39336,"MK","VOLKSWAGEN","BLACK",1498
473370837,2023-03-23,39386,"RH","FORD","BLACK",1499
1305150560,2023-10-13,39398,"KA","FORD","SILVER",1242
239770357,2023-07-27,39414,"WA","VAUXHALL","BLACK",1229
964792151,2023-06-17,39443,"S","FORD","BLACK",1995
111510611,2023-07-10,39466,"TR","PEUGEOT","WHITE",1498
902592483,2023-03-27,39499,"CT","SEAT","BLACK",999
1377916088,2023-07-25,39557,"B","TOYOTA","SILVER",998
181153337,2023-04-20,39633,"SE","HYUNDAI","GREY",1580
600367333,2023-02-22,39639,"CR","BMW","WHITE",2993
1116213873,2023-11-17,39655,"CF","AUDI","BLUE",1968
1461701915,2023-10-25,39670,"G","VOLKSWAGEN","RED",1197
974253535,2023-07-07,39727,"DD","AUDI","GREY",1400
1437941487,2023-07-10,39733,"CA","FORD","WHITE",998
304335738,2023-11-20,39745,"SN","CITROEN","SILVER",1360
369642637,2023-02-15,39857,"S","MERCEDES-BENZ","BLACK",1461
472278501,2023-12-15,39894,"M","SKODA","GREY",1498
552912294,2023-07-31,39945,"LA","YAMAHA","BLUE",1298
949463005,2023-02-21,39979,"NN","FORD","BLACK",998
1253290243,2023-11-10,39986,"OX","RENAULT","WHITE",898
974787646,2023-11-07,40004,"NP","FORD","BLACK",1388
830207070,2023-11-07,40023,"CT","CITROEN","BLACK",998
475223367,2023-11-08,40091,"LL","NISSAN","GREY",1598
171367629,2023-11-14,40102,"HD","FORD","GREY",1242
666083361,2023-09-15,40126,"NR","VOLKSWAGEN","GREY",1498
935886179,2023-09-22,40165,"ST","MINI","GREY",1995
171250313,2023-10-19,40172,"SY","HONDA","BLACK",1597
554119579,2023-01-31,40175,"ST","FORD","WHITE",1997
539467407,2023-01-11,40209,"PR","MERCEDES-BENZ","RED",1796
1216844108,2023-02-13,40216,"FK","SUZUKI","TURQUOISE",1242
858536633,2023-05-17,40227,"G","CITROEN","BLUE",1500
652470499,2023-09-28,40227,"SK","VOLKSWAGEN","BLACK",1968
117833897,2023-03-28,40240,"CB","NISSAN","RED",1461
837931995,2023-09-11,40274,"YO","VOLKSWAGEN","GREY",1197
144166677,2023-08-10,40287,"PO","NISSAN","GREY",1997
